iid,gender,condtn,match,age,field,field_cd,race,imprace,imprelig,income,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
403,1,2,0,22,Financial Engineering,5,2,6,6,,5,3,Work in an investment bank,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,
403,1,2,1,22,Financial Engineering,5,2,6,6,,5,3,Work in an investment bank,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,
403,1,2,0,22,Financial Engineering,5,2,6,6,,5,3,Work in an investment bank,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,
403,1,2,0,22,Financial Engineering,5,2,6,6,,5,3,Work in an investment bank,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,
403,1,2,0,22,Financial Engineering,5,2,6,6,,5,3,Work in an investment bank,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,1,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
404,1,2,0,23,Financial Engineering,5,2,1,4,,5,2,Investment Banking,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
405,1,2,0,30,International Affairs,13,1,1,1,"55,080.00",5,5,Diplomat / Int'l civil servant,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,1,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,1,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,1,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,1,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,1,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
406,1,2,0,27,Business,8,4,1,1,,6,2,Finance,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,1,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,1,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
407,1,2,0,24,Film,14,2,1,1,,4,2,Screenwriter,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,1,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,1,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,1,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,1,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,0,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
408,1,2,1,24,International Affairs,13,3,1,1,,7,1,Diplomat/Business,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,1,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,1,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,1,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,1,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,1,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
409,1,2,0,23,biomedical engineering,5,2,5,5,,6,3,research - teaching,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,1,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,1,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,1,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
410,1,2,0,27,Business,8,2,8,8,"55,080.00",5,1,business,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,1,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
411,1,2,0,34,Finance,8,2,8,2,"80,006.00",4,1,M&A Advisory,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,1,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,1,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,1,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,1,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
412,1,2,0,27,business,8,2,1,1,,5,2,millionaire,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,1,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
413,1,2,0,26,business,8,2,5,3,,,2,Real Estate,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,1,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,1,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,1,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,1,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,0,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
414,1,2,1,29,business,8,2,2,10,"55,080.00",1,1,business,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
